328	24929	6167026	παννυχίδα	παννύχιος	all night long	6167024
328	24929	6167027	ποιήσουσιν	ποιέω	to make	0
328	24929	6167028	,	,	nodef	6167023
328	24929	6167029	ἣν	ὅς	who	6167031
328	24929	6167030	ἄξιον	ἄξιος	worthy	6167026
328	24929	6167031	θεάσασθαι	θεάομαι	to look on	6167030
328	24929	6167032	·	·	nodef	6167023
328	24930	6167033	ἐξαναστησόμεθα	ἐξανίστημι	to raise up: to make one rise	0
328	24930	6167034	γὰρ	γάρ	for	6167033
328	24930	6167035	μετὰ	μετά	(w gen) with	6167033
328	24930	6167036	τὸ	ὁ	the	6167037
328	24930	6167037	δεῖπνον	δεῖπνον	the principal meal	6167035
328	24930	6167038	καὶ	καί	and	6167041
328	24930	6167039	τὴν	ὁ	the	6167040
328	24930	6167040	παννυχίδα	παννυχίς	night-festival	6167041
328	24930	6167041	θεασόμεθα	θεάομαι	to look on	6167033
328	24930	6167042	.	.	nodef	6167033
328	24931	6167043	καὶ	καί	and	6167044
328	24931	6167044	συνεσόμεθά	σύνειμι	be with (incl. be wife of	0
328	24931	6167045	τε	τε	and	6167044
328	24931	6167046	πολλοῖς	πολύς	much	6167044
328	24931	6167047	τῶν	ὁ	the	6167048
328	24931	6167048	νέων	νέος	young	6167046
328	24931	6167049	αὐτόθι	αὐτόθι	on the spot	6167044
328	24931	6167050	καὶ	καί	and	6167051
328	24931	6167051	διαλεξόμεθα	διαλέξω	nodef	6167044
328	24931	6167052	.	.	nodef	6167043
328	24932	6167053	ἀλλὰ	ἀλλά	otherwise	6167054
328	24932	6167054	μένετε	μένω	to stay at home	0
328	24932	6167055	καὶ	καί	and	6167058
328	24932	6167056	μὴ	μή	not	6167058
328	24932	6167057	ἄλλως	ἄλλος	other	6167058
328	24932	6167058	ποιεῖτε	ποιέω	to make	6167054
328	24932	6167059	.	.	nodef	6167053
328	24933	6167060	καὶ	καί	and	6167066
328	24933	6167061	ὁ	ὁ	the	6167062
328	24933	6167062	Γλαύκων	Γλαύκων	Glaucon	6167066
328	24933	6167063	,	,	nodef	6167060
328	24933	6167064	ἔοικεν	ἔοικα	to be like; to look like	6167066
328	24933	6167065	,	,	nodef	6167060
328	24933	6167066	ἔφη	φημί	to say	0
328	24933	6167067	,	,	nodef	6167060
328	24933	6167068	μενετέον	μενετέον	one must remain	6167069
328	24933	6167069	εἶναι	εἰμί	to be	6167064
328	24933	6167070	.	.	nodef	6167060
328	24934	6167071	ἀλλ’	ἀλλά	otherwise	6167080
328	24934	6167072	εἰ	εἰ	conj. if	6167080
328	24934	6167073	δοκεῖ	δοκέω	seem	6167072
328	24934	6167074	,	,	nodef	6167071
328	24934	6167075	ἦν	εἰμί	to be	6167073
328	24934	6167076	δ’	δέ	but	6167075
328	24934	6167077	ἐγώ	ἐγώ	I (first person pronoun)	6167075
328	24934	6167078	,	,	nodef	6167071
328	24934	6167079	οὕτω	οὕτως	so	6167081
328	24934	6167080	χρὴ	χρή	it is fated	0
328	24934	6167081	ποιεῖν	ποιέω	to make	6167080
328	24934	6167082	.	.	nodef	6167071
328	24935	6167083	ἦιμεν	ἔρχομαι	to come	0
328	24935	6167084	οὖν	οὖν	so	6167083
328	24935	6167085	οἴκαδε	οἴκαδε	to one's home	6167083
328	24935	6167086	εἰς	εἰς	into	6167083
328	24935	6167087	τοῦ	ὁ	the	6167088
328	24935	6167088	Πολεμάρχου	Πολέμαρχος	Polemarchus	6167086
328	24935	6167089	,	,	nodef	6167083
328	24935	6167090	καὶ	καί	and	6167094
328	24935	6167091	Λυσίαν	Λυσίας	Lysias	6167094
328	24935	6167092	τε	τε	and	6167091
328	24935	6167093	αὐτόθι	αὐτόθι	on the spot	6167094
328	24935	6167094	κατελάβομεν	καταλαμβάνω	to seize upon	6167083
328	24935	6167095	καὶ	καί	and	6167096
328	24935	6167096	Εὐθύδημον	Εὐθύδημος	Euthydemus	6167091
328	24935	6167097	,	,	nodef	6167083
328	24935	6167098	τοὺς	ὁ	the	6167101
328	24935	6167099	τοῦ	ὁ	the	6167100
328	24935	6167100	Πολεμάρχου	Πολέμαρχος	Polemarchus	6167101
328	24935	6167101	ἀδελφούς	ἀδελφός	sons of the same mother	6167096
328	24935	6167102	,	,	nodef	6167083
328	24935	6167103	καὶ	καί	and	6167106
328	24935	6167104	δὴ	δή	[interactional particle: S&H on same page]	6167106
328	24935	6167105	καὶ	καί	and	6167106
328	24935	6167106	Θρασύμαχον	Θρασύμαχος	Thrasymachus	6167091
328	24935	6167107	τὸν	ὁ	the	6167106
328	24935	6167108	Καλχηδόνιον	Καλχηδόνιος	of Calchedon (Chalcedon)	6167106
328	24935	6167109	καὶ	καί	and	6167110
328	24935	6167110	Χαρμαντίδην	Χαρμαντίδης	Charmantides	6167106
328	24935	6167111	τὸν	ὁ	the	6167110
328	24935	6167112	Παιανιᾶ	Παιανιεύς	of the deme of Paiania	6167110
328	24935	6167113	καὶ	καί	and	6167114
328	24935	6167114	Κλειτοφῶντα	Κλειτοφῶν	Clitophon	6167110
328	24935	6167115	τὸν	ὁ	the	6167114
328	24935	6167116	Ἀριστωνύμου	Ἀριστωνύμος	nodef	6167114
328	24935	6167117	·	·	nodef	6167083
328	24936	6167118	ἦν	εἰμί	to be	0
328	24936	6167119	δ’	δέ	but	6167118
328	24936	6167120	ἔνδον	ἔνδον	in	6167118
328	24936	6167121	καὶ	καί	and	6167123
328	24936	6167122	ὁ	ὁ	the	6167123
328	24936	6167123	πατὴρ	πατήρ	a father	6167118
328	24936	6167124	ὁ	ὁ	the	6167127
328	24936	6167125	τοῦ	ὁ	the	6167126
328	24936	6167126	Πολεμάρχου	Πολέμαρχος	Polemarchus	6167127
328	24936	6167127	Κέφαλος	Κέφαλος	Cephalus	6167118
328	24936	6167128	.	.	nodef	6167118
328	24937	6167129	καὶ	καί	and	6167133
328	24937	6167130	μάλα	μάλα	very	6167133
328	24937	6167131	πρεσβύτης	πρεσβύτης	age	6167134
328	24937	6167132	μοι	ἐγώ	I (first person pronoun)	6167133
328	24937	6167133	ἔδοξεν	δοκέω	seem	0
328	24937	6167134	εἶναι	εἰμί	to be	6167133
328	24937	6167135	·	·	nodef	6167129
328	24938	6167136	διὰ	διά	through c. gen.; because of c. acc.	6167140
328	24938	6167137	χρόνου	χρόνος	time	6167136
328	24938	6167138	γὰρ	γάρ	for	6167140
328	24938	6167139	καὶ	καί	and	6167140
328	24938	6167140	ἑωράκη	ὁράω	to see	0
328	24938	6167141	αὐτόν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	6167140
328	24938	6167142	.	.	nodef	6167136
328	24939	6167143	καθῆστο	κάθημαι	to be seated	0
328	24939	6167144	δὲ	δέ	but	6167143
328	24939	6167145	ἐστεφανωμένος	στεφανόω	to wreathe	6167143
328	24939	6167146	ἐπί	ἐπί	on	6167145
328	24939	6167147	τινος	τις	any one	6167148
328	24939	6167148	προσκεφαλαίου	προσκεφάλαιον	a cushion for the head	6167146
328	24939	6167149	τε	τε	and	6167148
328	24939	6167150	καὶ	καί	and	6167151
328	24939	6167151	δίφρου	δίφρος	the chariot (board); seat	6167148
328	24939	6167152	·	·	nodef	6167143
328	24940	6167153	τεθυκὼς	θύω	to sacrifice	6167155
328	24940	6167154	γὰρ	γάρ	for	6167155
328	24940	6167155	ἐτύγχανεν	τυγχάνω	(with gen.) to hit the mark	0
328	24940	6167156	ἐν	ἐν	in	6167155
328	24940	6167157	τῇ	ὁ	the	6167158
328	24940	6167158	αὐλῇ	αὐλή	court	6167156
328	24940	6167159	.	.	nodef	6167153
328	24941	6167160	ἐκαθεζόμεθα	καθέζομαι	to sit down	0
328	24941	6167161	οὖν	οὖν	so	6167160
328	24941	6167162	παρ’	παρά	from the side of	6167160
328	24941	6167163	αὐτόν	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	6167162
328	24941	6167164	·	·	nodef	6167160
328	24942	6167165	ἔκειντο	κεῖμαι	to lie; to have been set/put (as perf. pass. of τίθημι)	0
328	24942	6167166	γὰρ	γάρ	for	6167165
328	24942	6167167	δίφροι	δίφρος	the chariot (board); seat	6167165
328	24942	6167168	τινὲς	τις	any one	6167167
328	24942	6167169	αὐτόθι	αὐτόθι	on the spot	6167165
328	24942	6167170	κύκλῳ	κύκλος	a ring	6167165
328	24942	6167171	.	.	nodef	6167165
328	24943	6167172	εὐθὺς	εὐθύς	straight	6167178
328	24943	6167173	οὖν	οὖν	so	6167178
328	24943	6167174	με	ἐγώ	I (first person pronoun)	6167175
328	24943	6167175	ἰδὼν	ὁράω	to see	6167178
328	24943	6167176	ὁ	ὁ	the	6167177
328	24943	6167177	Κέφαλος	Κέφαλος	Cephalus	6167178
328	24943	6167178	ἠσπάζετό	ἀσπάζομαι	to welcome kindly	0
328	24943	6167179	τε	τε	and	6167178
328	24943	6167180	καὶ	καί	and	6167181
328	24943	6167181	εἶπεν	λέγω	to pick; to say	6167178
328	24943	6167182	·	·	nodef	6167172
328	24944	6167183	ὦ	ὦ	O! oh!	6167184
328	24944	6167184	Σώκρατες	Σωκράτης	Socrates	6167188
328	24944	6167185	,	,	nodef	6167183
328	24944	6167186	οὐ	οὐ	not	6167188
328	24944	6167187	δὲ	δέ	but	6167188
328	24944	6167188	θαμίζεις	θαμίζω	to come often	0
328	24944	6167189	ἡμῖν	ἐγώ	I (first person pronoun)	6167188
328	24944	6167190	καταβαίνων	καταβαίνω	to step down	6167188
328	24944	6167191	εἰς	εἰς	into	6167190
328	24944	6167192	τὸν	ὁ	the	6167193
328	24944	6167193	Πειραιᾶ	Πειραιεύς	Peiraeus	6167191
328	24944	6167194	.	.	nodef	6167183
