1.7.2	393	9002398	καὶ	καί	pharr3	9002400
1.7.2	393	9002399	αὐτὸς	αὐτός	pharr13	9002400
1.7.2	393	9002400	παρῄνει	παραινέω	to exhort	9002397
1.7.2	393	9002401	θαρρύνων	θαρσύνω	to encourage	9002400
1.7.2	393	9002402	τοιάδε	τοιόσδε	such a	9002401
1.7.2	393	9002403	.	.	nodef	9002382
1.7.3	394	9002404	ὦ	ὦ	pharr28	9002405
1.7.3	394	9002405	ἄνδρες	ἀνήρ	a man	9002414
1.7.3	394	9002406	Ἕλληνες	Ἕλλην	Hellen; Greek	9002405
1.7.3	394	9002407	,	,	nodef	9002404
1.7.3	394	9002408	οὐκ	οὐ	pharr6	9002414
1.7.3	394	9002409	ἀνθρώπων	ἄνθρωπος	pharr2	9002412
1.7.3	394	9002410	ἀπορῶν	ἀπορέω	[(Ion.) > ἀφοράω]	9002414
1.7.3	394	9002411	βαρβάρων	βάρβαρος	pharr8	9002412
1.7.3	394	9002412	συμμάχους	σύμμαχος	fighting along with	9002414
1.7.3	394	9002413	ὑμᾶς	σύ	pharr15	9002414
1.7.3	394	9002414	ἄγω	ἄγω	pharr3	0
1.7.3	394	9002415	,	,	nodef	9002404
1.7.3	394	9002416	ἀλλὰ	ἀλλά	pharr8	9002428
1.7.3	394	9002417	νομίζων	νομίζω	pharr9	9002428
1.7.3	394	9002418	ἀμείνονας	ἀγαθός	pharr3	9002424
1.7.3	394	9002419	καὶ	καί	pharr3	9002420
1.7.3	394	9002420	κρείττους	κρατύς	strong	9002418
1.7.3	394	9002421	πολλῶν	πολύς	much	9002422
1.7.3	394	9002422	βαρβάρων	βάρβαρος	pharr8	9002418
1.7.3	394	9002423	ὑμᾶς	σύ	pharr15	9002424
1.7.3	394	9002424	εἶναι	εἰμί	pharr17	9002417
1.7.3	394	9002425	,	,	nodef	9002404
1.7.3	394	9002426	διὰ	διά	pharr7	9002428
1.7.3	394	9002427	τοῦτο	οὗτος	pharr14	9002426
1.7.3	394	9002428	προσέλαβον	προσλαμβάνω	to take or receive in addition	9002414
1.7.3	394	9002429	.	.	nodef	9002404
1.7.3	395	9002430	ὅπως	ὅπως	pharr29	9002432
1.7.3	395	9002431	οὖν	οὖν	pharr15	9002432
1.7.3	395	9002432	ἔσεσθε	εἰμί	pharr17	0
1.7.3	395	9002433	ἄνδρες	ἀνήρ	a man	9002432
1.7.3	395	9002434	ἄξιοι	ἄξιος	pharr2	9002433
1.7.3	395	9002435	τῆς	ὁ	pharr1	9002436
1.7.3	395	9002436	ἐλευθερίας	ἐλευθερία	freedom	9002434
1.7.3	395	9002437	ἧς	ὅς	pharr13	9002438
1.7.3	395	9002438	κέκτησθε	κτάομαι	to procure for oneself	9002436
1.7.3	395	9002439	καὶ	καί	pharr3	9002443
1.7.3	395	9002440	ἧς	ὅς	pharr13	9002443
1.7.3	395	9002441	ὑμᾶς	σύ	pharr15	9002443
1.7.3	395	9002442	ἐγὼ	ἐγώ	pharr15	9002443
1.7.3	395	9002443	εὐδαιμονίζω	εὐδαιμονίζω	to call or account happy	9002436
1.7.3	395	9002444	.	.	nodef	9002430
1.7.3	396	9002445	εὖ	εὖ	well	9002447
1.7.3	396	9002446	γὰρ	γάρ	pharr6	9002447
1.7.3	396	9002447	ἴστε	οἶδα	to know	0
1.7.3	396	9002448	ὅτι	ὅτι	adv. + superl.	9002447
1.7.3	396	9002449	τὴν	ὁ	pharr1	9002450
1.7.3	396	9002450	ἐλευθερίαν	ἐλευθερία	freedom	9002451
1.7.3	396	9002451	ἑλοίμην	αἱρέω	pharr25	9002448
1.7.3	396	9002452	ἂν	ἄν	pharr17	9002451
1.7.3	396	9002453	ἀντὶ	ἀντί	over against	9002451
1.7.3	396	9002454	ὧν	ὅς	pharr13	9002455
1.7.3	396	9002455	ἔχω	ἔχω	pharr10	9002456
1.7.3	396	9002456	πάντων	πᾶς	pharr22	9002453
1.7.3	396	9002457	καὶ	καί	pharr3	9002459
1.7.3	396	9002458	ἄλλων	ἄλλος	pharr13	9002459
1.7.3	396	9002459	πολλαπλασίων	πολλαπλασίων	many times as many	9002456
1.7.3	396	9002460	.	.	nodef	9002445
1.7.4	397	9002461	ὅπως	ὅπως	pharr29	9002472
1.7.4	397	9002462	δὲ	δέ	pharr4	9002472
1.7.4	397	9002463	καὶ	καί	pharr3	9002464
1.7.4	397	9002464	εἰδῆτε	οἶδα	to know	9002461
1.7.4	397	9002465	εἰς	εἰς	pharr4	9002467
1.7.4	397	9002466	οἷον	οἷος	(such a kind) as; for οἷός τε see οἷος III.2	9002468
1.7.4	397	9002467	ἔρχεσθε	ἔρχομαι	pharr24	9002464
1.7.4	397	9002468	ἀγῶνα	ἀγών	a gathering; a contest	9002465
1.7.4	397	9002469	,	,	nodef	9002461
1.7.4	397	9002470	ὑμᾶς	σύ	pharr15	9002472
1.7.4	397	9002471	εἰδὼς	οἶδα	to know	9002472
1.7.4	397	9002472	διδάξω	διδάσκω	pharr31	0
1.7.4	397	9002473	.	.	nodef	9002461
1.7.4	398	9002474	τὸ	ὁ	pharr1	9002477
1.7.4	398	9002475	μὲν	μέν	pharr8	9002482
1.7.4	398	9002476	γὰρ	γάρ	pharr6	9002482
1.7.4	398	9002477	πλῆθος	πλῆθος	a great number	9002482
1.7.4	398	9002478	πολὺ	πολύς	much	9002482
1.7.4	398	9002479	καὶ	καί	pharr3	9002480
1.7.4	398	9002480	κραυγῇ	κραυγή	pharr8	9002482
1.7.4	398	9002481	πολλῇ	πολύς	much	9002480
1.7.4	398	9002482	ἐπίασιν	ἐπέρχομαι	come near; come upon; attack	0
1.7.4	398	9002483	·	·	nodef	9002474
1.7.4	399	9002484	ἂν	ἐάν	pharr31	9002497
1.7.4	399	9002485	δὲ	δέ	pharr4	9002494
1.7.4	399	9002486	ταῦτα	οὗτος	pharr14	9002487
1.7.4	399	9002487	ἀνάσχησθε	ἀνέχω	to hold up; (mid.) endure	9002484
1.7.4	399	9002488	,	,	nodef	9002484
1.7.4	399	9002489	τὰ	ὁ	pharr1	9002490
1.7.4	399	9002490	ἄλλα	ἄλλος	pharr13	9002492
1.7.4	399	9002491	καὶ	καί	pharr3	9002492
1.7.4	399	9002492	αἰσχύνεσθαί	αἰσχύνω	to make ugly	9002494
1.7.4	399	9002493	μοι	ἐγώ	pharr15	9002494
1.7.4	399	9002494	δοκῶ	δοκέω	pharr23	0
1.7.4	399	9002495	οἵους	οἷος	(such a kind) as; for οἷός τε see οἷος III.2	9002497
1.7.4	399	9002496	ἡμῖν	ἐγώ	pharr15	9002495
1.7.4	399	9002497	γνώσεσθε	γιγνώσκω	to learn to know	9002490
1.7.4	399	9002498	τοὺς	ὁ	pharr1	9002503
1.7.4	399	9002499	ἐν	ἐν	pharr4	9002502
1.7.4	399	9002500	τῇ	ὁ	pharr1	9002501
1.7.4	399	9002501	χώρᾳ	χώρα	pharr7	9002499
1.7.4	399	9002502	ὄντας	εἰμί	pharr17	9002503
1.7.4	399	9002503	ἀνθρώπους	ἄνθρωπος	pharr2	9002492
1.7.4	399	9002504	.	.	nodef	9002484
1.7.4	400	9002505	ὑμῶν	σύ	pharr15	9002508
1.7.4	400	9002506	δὲ	δέ	pharr4	9002525
1.7.4	400	9002507	ἀνδρῶν	ἀνήρ	a man	9002508
1.7.4	400	9002508	ὄντων	εἰμί	pharr17	9002525
1.7.4	400	9002509	καὶ	καί	pharr3	9002513
1.7.4	400	9002510	εὖ	εὖ	well	9002513
1.7.4	400	9002511	τῶν	ὁ	pharr1	9002512
1.7.4	400	9002512	ἐμῶν	ἐμός	mine	9002513
1.7.4	400	9002513	γενομένων	γίγνομαι	pharr26	9002508
1.7.4	400	9002514	,	,	nodef	9002505
1.7.4	400	9002515	ἐγὼ	ἐγώ	pharr15	9002525
1.7.4	400	9002516	ὑμῶν	σύ	pharr15	9002517
1.7.4	400	9002517	τὸν	ὁ	pharr1	9002520
1.7.4	400	9002518	μὲν	μέν	pharr8	9002525
1.7.4	400	9002519	οἴκαδε	οἴκαδε	to one's home	9002521
1.7.4	400	9002520	βουλόμενον	βούλομαι	pharr24	9002525
1.7.4	400	9002521	ἀπιέναι	ἀπέρχομαι	to go away	9002520
1.7.4	400	9002522	τοῖς	ὁ	pharr1	9002524
1.7.4	400	9002523	οἴκοι	οἴκοι	at home	9002522
1.7.4	400	9002524	ζηλωτὸν	ζηλωτός	to be emulated	9002525
1.7.4	400	9002525	ποιήσω	ποιέω	pharr23	0
1.7.4	400	9002526	ἀπελθεῖν	ἀπέρχομαι	to go away	9002525
1.7.4	400	9002527	,	,	nodef	9002505
1.7.4	400	9002528	πολλοὺς	πολύς	much	9002531
1.7.4	400	9002529	δὲ	δέ	pharr4	9002530
1.7.4	400	9002530	οἶμαι	οἴομαι	to suppose	9002525
1.7.4	400	9002531	ποιήσειν	ποιέω	pharr23	9002530
1.7.4	400	9002532	τὰ	ὁ	pharr1	9002535
1.7.4	400	9002533	παρ’	παρά	pharr4	9002532
1.7.4	400	9002534	ἐμοὶ	ἐγώ	pharr15	9002533
1.7.4	400	9002535	ἑλέσθαι	αἱρέω	pharr25	9002531
1.7.4	400	9002536	ἀντὶ	ἀντί	over against	9002535
1.7.4	400	9002537	τῶν	ὁ	pharr1	9002536
1.7.4	400	9002538	οἴκοι	οἴκοι	at home	9002537
1.7.4	400	9002539	.	.	nodef	9002505
1.7.5	401	9002540	ἐνταῦθα	ἐνταῦθα	pharr10	9002551
1.7.5	401	9002541	Γαυλίτης	Γαυλίτης	nodef	9002551
1.7.5	401	9002542	παρών	πάρειμι	pharr17	9002551
1.7.5	401	9002543	,	,	nodef	9002540
1.7.5	401	9002544	φυγὰς	φυγάς	pharr21	9002541
1.7.5	401	9002545	Σάμιος	Σάμιος	of Samos	9002544
1.7.5	401	9002546	,	,	nodef	9002540
1.7.5	401	9002547	πιστὸς	πιστός	liquid (medicines)	9002545
1.7.5	401	9002548	δὲ	δέ	pharr4	9002547
1.7.5	401	9002549	Κύρῳ	Κῦρος	Cyrus	9002547
1.7.5	401	9002550	,	,	nodef	9002540
1.7.5	401	9002551	εἶπεν	λέγω	to pick; to say	0
1.7.5	401	9002552	·	·	nodef	9002540
1.7.5	402	9002553	καὶ	καί	pharr3	9002559
1.7.5	402	9002554	μήν	μήν	now verily	9002559
1.7.5	402	9002555	,	,	nodef	9002553
1.7.5	402	9002556	ὦ	ὦ	pharr28	9002557
1.7.5	402	9002557	Κῦρε	Κῦρος	Cyrus	9002559
1.7.5	402	9002558	,	,	nodef	9002553
1.7.5	402	9002559	λέγουσί	λέγω	to pick; to say	0
1.7.5	402	9002560	τινες	τις	pharr29	9002559
1.7.5	402	9002561	ὅτι	ὅτι	adv. + superl.	9002559
1.7.5	402	9002562	πολλὰ	πολύς	much	9002563
1.7.5	402	9002563	ὑπισχνῇ	ὑπισχνέομαι	pharr26	9002561
1.7.5	402	9002564	νῦν	νῦν	pharr29	9002563
1.7.5	402	9002565	διὰ	διά	pharr7	9002563
1.7.5	402	9002566	τὸ	ὁ	pharr1	9002569
1.7.5	402	9002567	ἐν	ἐν	pharr4	9002569
1.7.5	402	9002568	τοιούτῳ	τοιοῦτος	such as this	9002567
1.7.5	402	9002569	εἶναι	εἰμί	pharr17	9002565
1.7.5	402	9002570	τοῦ	ὁ	pharr1	9002571
1.7.5	402	9002571	κινδύνου	κίνδυνος	pharr3	9002572
1.7.5	402	9002572	προσιόντος	προσέρχομαι	to come	9002569
1.7.5	402	9002573	,	,	nodef	9002553
1.7.5	402	9002574	ἂν	ἐάν	pharr31	9002581
1.7.5	402	9002575	δὲ	δέ	pharr4	9002583
1.7.5	402	9002576	εὖ	εὖ	well	9002577
1.7.5	402	9002577	γένηταί	γίγνομαι	pharr26	9002574
1.7.5	402	9002578	τι	τις	pharr29	9002577
1.7.5	402	9002579	,	,	nodef	9002553
1.7.5	402	9002580	οὐ	οὐ	pharr6	9002581
1.7.5	402	9002581	μεμνήσεσθαί	μιμνῄσκω	nodef	9002583
1.7.5	402	9002582	σέ	σύ	pharr15	9002581
1.7.5	402	9002583	φασιν	φημί	to say	9002563
1.7.5	402	9002584	·	·	nodef	9002553
1.7.5	403	9002585	ἔνιοι	ἔνιοι	some	9002589
1.7.5	403	9002586	δὲ	δέ	pharr4	9002589
1.7.5	403	9002587	οὐδ’	οὐδέ	pharr34	9002589
1.7.5	403	9002588	εἰ	εἰ	pharr15	0
1.7.5	403	9002589	μεμνῇό	μιμνῄσκω	nodef	9002588
1.7.5	403	9002590	τε	τε	pharr30	9002589
1.7.5	403	9002591	καὶ	καί	pharr3	9002592
1.7.5	403	9002592	βούλοιο	βούλομαι	pharr24	9002589
1.7.5	403	9002593	δύνασθαι	δύναμαι	to be able	9002592
1.7.5	403	9002594	ἂν	ἄν	pharr17	9002593
1.7.5	403	9002595	ἀποδοῦναι	ἀποδίδωμι	to give back	9002593
1.7.5	403	9002596	ὅσα	ὅσος	as much/many as	9002597
1.7.5	403	9002597	ὑπισχνῇ	ὑπισχνέομαι	pharr26	9002595
1.7.5	403	9002598	.	.	nodef	9002585
1.7.6	404	9002599	ἀκούσας	ἀκούω	to hear	9002601
1.7.6	404	9002600	ταῦτα	οὗτος	pharr14	9002599
1.7.6	404	9002601	ἔλεξεν	λέγω	to pick; to say	0
1.7.6	404	9002602	ὁ	ὁ	pharr1	9002603
1.7.6	404	9002603	Κῦρος	Κῦρος	Cyrus	9002601
1.7.6	404	9002604	·	·	nodef	9002599
1.7.6	405	9002605	ἀλλ’	ἀλλά	pharr8	9002606
1.7.6	405	9002606	ἔστι	εἰμί	pharr17	0
1.7.6	405	9002607	μὲν	μέν	pharr8	9002606
1.7.6	405	9002608	ἡμῖν	ἐγώ	pharr15	9002606
1.7.6	405	9002609	,	,	nodef	9002605
1.7.6	405	9002610	ὦ	ὦ	pharr28	9002611
1.7.6	405	9002611	ἄνδρες	ἀνήρ	a man	9002606
1.7.6	405	9002612	,	,	nodef	9002605
1.7.6	405	9002613	ἀρχὴ	ἀρχή	pharr7	9002606
1.7.6	405	9002614	πατρῴα	πατρῷος	of or belonging to the father	9002613
1.7.6	405	9002615	πρὸς	πρός	pharr18	9002613
1.7.6	405	9002616	μὲν	μέν	pharr8	9002606
1.7.6	405	9002617	μεσημβρίαν	μεσημβρία	mid-day	9002615
1.7.6	405	9002618	μέχρι	μέχρι	until (prep. and conj. w. aor.)	9002606
1.7.6	405	9002619	οὗ	ὅς	pharr13	9002618
1.7.6	405	9002620	διὰ	διά	pharr7	9002624
1.7.6	405	9002621	καῦμα	καῦμα	burning heat	9002620
1.7.6	405	9002622	οὐ	οὐ	pharr6	9002623
1.7.6	405	9002623	δύνανται	δύναμαι	to be able	9002613
1.7.6	405	9002624	οἰκεῖν	οἰκέω	to inhabit	9002623
1.7.6	405	9002625	ἄνθρωποι	ἄνθρωπος	pharr2	9002623
1.7.6	405	9002626	,	,	nodef	9002605
1.7.6	405	9002627	πρὸς	πρός	pharr18	9002606
1.7.6	405	9002628	δὲ	δέ	pharr4	9002606
1.7.6	405	9002629	ἄρκτον	ἄρκτος	a bear	9002627
1.7.6	405	9002630	μέχρι	μέχρι	until (prep. and conj. w. aor.)	9002623
1.7.6	405	9002631	οὗ	ὅς	pharr13	9002630
1.7.6	405	9002632	διὰ	διά	pharr7	9002623
1.7.6	405	9002633	χειμῶνα	χειμών	winter; storm	9002632
1.7.6	405	9002634	·	·	nodef	9002605
1.7.6	406	9002635	τὰ	ὁ	pharr1	9002640
1.7.6	406	9002636	δ’	δέ	pharr4	9002641
1.7.6	406	9002637	ἐν	ἐν	pharr4	9002635
1.7.6	406	9002638	μέσῳ	μέσος	middle	9002637
1.7.6	406	9002639	τούτων	οὗτος	pharr14	9002638
1.7.6	406	9002640	πάντα	πᾶς	pharr22	9002641
1.7.6	406	9002641	σατραπεύουσιν	σατραπεύω	to be a satrap	0
1.7.6	406	9002642	οἱ	ὁ	pharr1	9002646
1.7.6	406	9002643	τοῦ	ὁ	pharr1	9002645
1.7.6	406	9002644	ἐμοῦ	ἐμός	mine	9002645
1.7.6	406	9002645	ἀδελφοῦ	ἀδελφός	pharr1	9002646
1.7.6	406	9002646	φίλοι	φίλος	pharr2	9002641
1.7.6	406	9002647	.	.	nodef	9002635
1.7.7	407	9002648	ἢν	ἐάν	pharr31	9002654
1.7.7	407	9002649	δ’	δέ	pharr4	9002654
1.7.7	407	9002650	ἡμεῖς	ἐγώ	pharr15	9002651
1.7.7	407	9002651	νικήσωμεν	νικάω	to conquer	9002648
1.7.7	407	9002652	,	,	nodef	9002648
1.7.7	407	9002653	ἡμᾶς	ἐγώ	pharr15	9002660
1.7.7	407	9002654	δεῖ	δεῖ	it is necessary	0
1.7.7	407	9002655	τοὺς	ὁ	pharr1	9002657
1.7.7	407	9002656	ἡμετέρους	ἡμέτερος	our	9002657
1.7.7	407	9002657	φίλους	φίλος	pharr2	9002660
1.7.7	407	9002658	τούτων	οὗτος	pharr14	9002659
1.7.7	407	9002659	ἐγκρατεῖς	ἐγκρατής	in possession of power	9002660
1.7.7	407	9002660	ποιῆσαι	ποιέω	pharr23	9002654
1.7.7	407	9002661	.	.	nodef	9002648
1.7.7	408	9002662	ὥστε	ὥστε	pharr19	9002665
1.7.7	408	9002663	οὐ	οὐ	pharr6	9002665
1.7.7	408	9002664	τοῦτο	οὗτος	pharr14	9002665
1.7.7	408	9002665	δέδοικα	δείδω	to fear	0
1.7.7	408	9002666	,	,	nodef	9002662
1.7.7	408	9002667	μὴ	μή	pharr15	9002664
1.7.7	408	9002668	οὐκ	οὐ	pharr6	9002669
1.7.7	408	9002669	ἔχω	ἔχω	pharr10	9002667
1.7.7	408	9002670	ὅ	ὅς	pharr13	9002672
1.7.7	408	9002671	τι	τις	pharr29	9002670
1.7.7	408	9002672	δῶ	δίδωμι	to give	9002669
1.7.7	408	9002673	ἑκάστῳ	ἕκαστος	every	9002672
1.7.7	408	9002674	τῶν	ὁ	pharr1	9002675
1.7.7	408	9002675	φίλων	φίλος	pharr2	9002670
1.7.7	408	9002676	,	,	nodef	9002662
1.7.7	408	9002677	ἂν	ἐάν	pharr31	9002672
1.7.7	408	9002678	εὖ	εὖ	well	9002679
1.7.7	408	9002679	γένηται	γίγνομαι	pharr26	9002677
1.7.7	408	9002680	,	,	nodef	9002662
1.7.7	408	9002681	ἀλλὰ	ἀλλά	pharr8	9002684
1.7.7	408	9002682	μὴ	μή	pharr15	9002684
1.7.7	408	9002683	οὐκ	οὐ	pharr6	9002684
1.7.7	408	9002684	ἔχω	ἔχω	pharr10	9002669
1.7.7	408	9002685	ἱκανοὺς	ἱκανός	pharr26	9002684
1.7.7	408	9002686	οἷς	ὅς	pharr13	9002687
1.7.7	408	9002687	δῶ	δίδωμι	to give	9002685
1.7.7	408	9002688	.	.	nodef	9002662
1.7.7	409	9002689	ὑμῶν	σύ	pharr15	9002694
1.7.7	409	9002690	δὲ	δέ	pharr4	9002697
1.7.7	409	9002691	τῶν	ὁ	pharr1	9002692
1.7.7	409	9002692	Ἑλλήνων	Ἕλλην	Hellen; Greek	9002689
1.7.7	409	9002693	καὶ	καί	pharr3	9002697
1.7.7	409	9002694	στέφανον	στέφανος	wreath	9002697
1.7.7	409	9002695	ἑκάστῳ	ἕκαστος	every	9002697
1.7.7	409	9002696	χρυσοῦν	χρύσεος	golden	9002694
1.7.7	409	9002697	δώσω	δίδωμι	to give	0
1.7.7	409	9002698	.	.	nodef	9002689
1.7.8	410	9002699	οἱ	ὁ	pharr1	9002705
1.7.8	410	9002700	δὲ	δέ	pharr4	9002705
1.7.8	410	9002701	ταῦτα	οὗτος	pharr14	9002702
1.7.8	410	9002702	ἀκούσαντες	ἀκούω	to hear	9002705
1.7.8	410	9002703	αὐτοί	αὐτός	pharr13	9002705
1.7.8	410	9002704	τε	τε	pharr30	9002705
1.7.8	410	9002705	ἦσαν	εἰμί	pharr17	0
1.7.8	410	9002706	πολὺ	πολύς	much	9002707
1.7.8	410	9002707	προθυμότεροι	πρόθυμος	pharr26	9002705
1.7.8	410	9002708	καὶ	καί	pharr3	9002711
1.7.8	410	9002709	τοῖς	ὁ	pharr1	9002710
1.7.8	410	9002710	ἄλλοις	ἄλλος	pharr13	9002711
1.7.8	410	9002711	ἐξήγγελλον	ἐξαγγέλλω	to send out	9002705
1.7.8	410	9002712	.	.	nodef	9002699
1.7.8	411	9002713	εἰσῇσαν	εἰσέρχομαι	to go in	0
1.7.8	411	9002714	δὲ	δέ	pharr4	9002713
1.7.8	411	9002715	παρ’	παρά	pharr4	9002713
1.7.8	411	9002716	αὐτὸν	αὐτός	pharr13	9002715
1.7.8	411	9002717	οἵ	ὁ	pharr1	9002719
1.7.8	411	9002718	τε	τε	pharr30	9002719
1.7.8	411	9002719	στρατηγοὶ	στρατηγός	pharr1	9002713
1.7.8	411	9002720	καὶ	καί	pharr3	9002724
1.7.8	411	9002721	τῶν	ὁ	pharr1	9002723
1.7.8	411	9002722	ἄλλων	ἄλλος	pharr13	9002723
1.7.8	411	9002723	Ἑλλήνων	Ἕλλην	Hellen; Greek	9002724
1.7.8	411	9002724	τινὲς	τις	pharr29	9002719
1.7.8	411	9002725	ἀξιοῦντες	ἀξιόω	to think worthy of; to expect	9002713
1.7.8	411	9002726	εἰδέναι	οἶδα	to know	9002725
1.7.8	411	9002727	τί	τίς	pharr29	9002729
1.7.8	411	9002728	σφίσιν	σφεῖς	personal and (ind.) reflexive pronoun	9002729
1.7.8	411	9002729	ἔσται	εἰμί	pharr17	9002726
1.7.8	411	9002730	,	,	nodef	9002713
1.7.8	411	9002731	ἐὰν	ἐάν	pharr31	9002729
1.7.8	411	9002732	κρατήσωσιν	κρατέω	to be strong	9002731
1.7.8	411	9002733	.	.	nodef	9002713
1.7.8	412	9002734	ὁ	ὁ	pharr1	9002740
1.7.8	412	9002735	δὲ	δέ	pharr4	9002740
1.7.8	412	9002736	ἐμπιμπλὰς	ἐμπίμπλημι	fill quite full	9002740
1.7.8	412	9002737	ἁπάντων	ἅπας	quite all	9002739
1.7.8	412	9002738	τὴν	ὁ	pharr1	9002739
1.7.8	412	9002739	γνώμην	γνώμη	a means of knowing	9002740
1.7.8	412	9002740	ἀπέπεμπε	ἀποπέμπω	to send off	0
1.7.8	412	9002741	.	.	nodef	9002734
1.7.9	413	9002742	παρεκελεύοντο	παρακελεύομαι	to order	0
1.7.9	413	9002743	δὲ	δέ	pharr4	9002742
1.7.9	413	9002744	αὐτῷ	αὐτός	pharr13	9002742
1.7.9	413	9002745	πάντες	πᾶς	pharr22	9002742
1.7.9	413	9002746	ὅσοιπερ	ὅσος	as much/many as	9002747
1.7.9	413	9002747	διελέγοντο	διαλέγω	to pick out one from another	9002745
1.7.9	413	9002748	μὴ	μή	pharr15	9002749
1.7.9	413	9002749	μάχεσθαι	μάχομαι	pharr24	9002747
1.7.9	413	9002750	,	,	nodef	9002742
1.7.9	413	9002751	ἀλλ’	ἀλλά	pharr8	9002754
1.7.9	413	9002752	ὄπισθεν	ὄπισθεν	behind	9002754
1.7.9	413	9002753	ἑαυτῶν	ἑαυτοῦ	pharr16	9002752
1.7.9	413	9002754	τάττεσθαι	τάσσω	pharr33	9002749
1.7.9	413	9002755	.	.	nodef	9002742
1.7.9	414	9002756	ἐν	ἐν	pharr4	9002764
1.7.9	414	9002757	δὲ	δέ	pharr4	9002764
1.7.9	414	9002758	τῷ	ὁ	pharr1	9002759
1.7.9	414	9002759	καιρῷ	καιρός	time; the right moment	9002756
1.7.9	414	9002760	τούτῳ	οὗτος	pharr14	9002759
1.7.9	414	9002761	Κλέαρχος	Κλέαρχος	Clearchus	9002764
1.7.9	414	9002762	ὧδέ	ὧδε	pharr23	9002764
1.7.9	414	9002763	πως	πως	pharr29	9002764
1.7.9	414	9002764	ἤρετο	ἔρομαι	to ask	0
1.7.9	414	9002765	τὸν	ὁ	pharr1	9002766
1.7.9	414	9002766	Κῦρον	Κῦρος	Cyrus	9002764
1.7.9	414	9002767	·	·	nodef	9002756
1.7.9	415	9002768	οἴει	οἴομαι	to suppose	0
1.7.9	415	9002769	γάρ	γάρ	pharr6	9002768
1.7.9	415	9002770	σοι	σύ	pharr15	9002771
1.7.9	415	9002771	μαχεῖσθαι	μάχομαι	pharr24	9002768
1.7.9	415	9002772	,	,	nodef	9002768
1.7.9	415	9002773	ὦ	ὦ	pharr28	9002774
1.7.9	415	9002774	Κῦρε	Κῦρος	Cyrus	9002768
1.7.9	415	9002775	,	,	nodef	9002768
1.7.9	415	9002776	τὸν	ὁ	pharr1	9002777
1.7.9	415	9002777	ἀδελφόν	ἀδελφός	pharr1	9002771
1.7.9	415	9002778	;	;	nodef	9002768
1.7.9	416	9002779	νὴ	νή	(yes) by..	9002802
1.7.9	416	9002780	Δί’	Ζεύς	Zeus	9002779
1.7.9	416	9002781	,	,	nodef	9002779
1.7.9	416	9002782	ἔφη	φημί	to say	0
1.7.9	416	9002783	ὁ	ὁ	pharr1	9002784
1.7.9	416	9002784	Κῦρος	Κῦρος	Cyrus	9002782
1.7.9	416	9002785	,	,	nodef	9002779
1.7.9	416	9002786	εἴπερ	εἴπερ	strengthd. for εἰ	9002802
1.7.9	416	9002787	γε	γε	pharr32	9002788
1.7.9	416	9002788	Δαρείου	Δαρεῖος	Darius	9002792
1.7.9	416	9002789	καὶ	καί	pharr3	9002790
1.7.9	416	9002790	Παρυσάτιδός	Παρύσατις	Parysatis	9002788
1.7.9	416	9002791	ἐστι	εἰμί	pharr17	9002786
1.7.9	416	9002792	παῖς	παῖς	pharr19	9002791
1.7.9	416	9002793	,	,	nodef	9002779
1.7.9	416	9002794	ἐμὸς	ἐμός	mine	9002796
1.7.9	416	9002795	δὲ	δέ	pharr4	9002796
1.7.9	416	9002796	ἀδελφός	ἀδελφός	pharr1	9002792
1.7.9	416	9002797	,	,	nodef	9002779
1.7.9	416	9002798	οὐκ	οὐ	pharr6	9002799
1.7.9	416	9002799	ἀμαχεὶ	ἀμαχεί	without resistance	9002802
1.7.9	416	9002800	ταῦτ’	οὗτος	pharr14	9002802
1.7.9	416	9002801	ἐγὼ	ἐγώ	pharr15	9002802
1.7.9	416	9002802	λήψομαι	λαμβάνω	pharr21	9002782
1.7.9	416	9002803	.	.	nodef	9002779
1.7.10	417	9002804	ἐνταῦθα	ἐνταῦθα	pharr10	9002810
1.7.10	417	9002805	δὴ	δή	pharr23	9002810
1.7.10	417	9002806	ἐν	ἐν	pharr4	9002810
1.7.10	417	9002807	τῇ	ὁ	pharr1	9002808
1.7.10	417	9002808	ἐξοπλισίᾳ	ἐξοπλισία	a being under arms	9002806
1.7.10	417	9002809	ἀριθμὸς	ἀριθμός	number	9002810
1.7.10	417	9002810	ἐγένετο	γίγνομαι	pharr26	0
1.7.10	417	9002811	τῶν	ὁ	pharr1	9002813
1.7.10	417	9002812	μὲν	μέν	pharr8	9002814
1.7.10	417	9002813	Ἑλλήνων	Ἕλλην	Hellen; Greek	9002809
1.7.10	417	9002814	ἀσπὶς	ἀσπίς	pharr19	9002810
1.7.10	417	9002815	μυρία	μυρίος	numberless	9002814
1.7.10	417	9002816	καὶ	καί	pharr3	9002817
1.7.10	417	9002817	τετρακοσία	τετρακόσιοι	four hundred	9002815
1.7.10	417	9002818	,	,	nodef	9002804
1.7.10	417	9002819	πελτασταὶ	πελταστής	one who bears a light shield	9002814
1.7.10	417	9002820	δὲ	δέ	pharr4	9002819
1.7.10	417	9002821	δισχίλιοι	δισχίλιοι	two thousand	9002819
1.7.10	417	9002822	καὶ	καί	pharr3	9002823
1.7.10	417	9002823	πεντακόσιοι	πεντακόσιοι	five hundred	9002821
1.7.10	417	9002824	,	,	nodef	9002804
1.7.10	417	9002825	τῶν	ὁ	pharr1	9002829
